cluster,term,root.lemma_,label_,term_count,term_source_freq
0,woman,woman,NN,2,0.06896551724137931
0,instagram,instagram,NNP,2,0.06896551724137931
0,user,user,NNS,1,0.034482758620689655
0,iphone camera,camera,NN,1,0.034482758620689655
0,9/11,9/11,NNP,1,0.034482758620689655
0,the government ’s answer,answer,NN,1,0.034482758620689655
0,every problem,problem,NN,1,0.034482758620689655
0,more government,government,NN,1,0.034482758620689655
0,more lockdowns,lockdowns,NNPS,1,0.034482758620689655
0,the world,world,NNP,5,0.1724137931034483
0,case surge,surge,NNP,1,0.034482758620689655
0,federal judge strikes,strikes,NNP,1,0.034482758620689655
0,cdc ’s lawless ban,ban,NNP,1,0.034482758620689655
0,the covid-19,covid-19,NN,2,0.06896551724137931
0,pandemic,pandemic,NN,8,0.2413793103448276
0,the constitution,constitution,NNP,2,0.06896551724137931
0,nancy pelosi,pelosi,NNP,1,0.034482758620689655
0,a beauty salon,salon,NNP,1,0.034482758620689655
0,covid,covid,NNP,16,0.3448275862068966
0,a mask,mask,NN,1,0.034482758620689655
0,coronavirus,coronavirus,NNP,35,0.5172413793103449
0,the not - so - brave new world,world,NNP,1,0.034482758620689655
0,pro - life initiative,initiative,NNS,1,0.034482758620689655
0,trump,trump,NNP,21,0.3448275862068966
0,biden admin,admin,NN,2,0.06896551724137931
0,the ' hhs accountability project,project,NNP,1,0.034482758620689655
0,university experiment,experiment,NNS,1,0.034482758620689655
0,aborted baby part,part,NNS,1,0.034482758620689655
0,funding,funding,NN,1,0.034482758620689655
0,fauci,fauci,NNP,5,0.1724137931034483
0,central banking,banking,NNP,1,0.034482758620689655
0,socialism,socialism,NN,1,0.034482758620689655
0,texas,texas,NNP,3,0.10344827586206896
0,zero cov death,death,NNS,1,0.034482758620689655
0,biden,biden,NNP,10,0.3103448275862069
0,governor,governor,NNP,3,0.10344827586206896
0,nasa,nasa,NNP,1,0.034482758620689655
0,the asteroid,asteroid,NNP,1,0.034482758620689655
0,vatican,vatican,NNP,1,0.034482758620689655
0,china deal,deal,NN,1,0.034482758620689655
0,continue report,report,NNS,1,0.034482758620689655
0,persecute chinese catholics,catholics,NNPS,1,0.034482758620689655
0,horrific,horrific,NN,1,0.034482758620689655
0,82 - year - old covid patient beat,beat,NNP,1,0.034482758620689655
0,death,death,NN,13,0.3448275862068966
0,an oxygen tank,tank,NNP,1,0.034482758620689655
0,his 37 - year - old roommate,roommate,NNP,1,0.034482758620689655
0,kroger,kroger,NNP,1,0.034482758620689655
0,employee,employee,NNS,1,0.034482758620689655
0,covid vaccine,vaccine,NNP,11,0.27586206896551724
0,verge,verge,NNP,1,0.034482758620689655
0,six - week shuttering,shuttering,NNP,1,0.034482758620689655
0,australian small business,business,NNS,1,0.034482758620689655
0,another lockdown,lockdown,NNP,1,0.034482758620689655
0,cdc specifications,specifications,NNPS,1,0.034482758620689655
0,man,man,NN,4,0.10344827586206896
0,second moderna dose,dose,NNP,1,0.034482758620689655
0,rare blood clotting disorder,disorder,NN,1,0.034482758620689655
0,the ' vaccine,vaccine,NN,2,0.034482758620689655
0,doctor,doctor,NNS,10,0.20689655172413793
0,flaming hoop,hoop,NNS,1,0.034482758620689655
0,devour short,short,NNS,1,0.034482758620689655
0,silver,silver,NNP,3,0.06896551724137931
0,confrontation,confrontation,NN,1,0.034482758620689655
0,negotiation,negotiation,NNS,1,0.034482758620689655
0,and blockade,blockade,NN,1,0.034482758620689655
0,us commission,commission,NNP,1,0.034482758620689655
0,world,world,NN,3,0.10344827586206896
0,bad religious freedom violator,violator,NNS,1,0.034482758620689655
0,google,google,NNP,4,0.13793103448275862
0,facebook,facebook,NNP,6,0.1724137931034483
0,other tech giants,giants,NNP,1,0.034482758620689655
0,the spread,spread,NN,1,0.034482758620689655
0,' fake news,news,NNP,1,0.034482758620689655
0,insider,insider,NNS,1,0.034482758620689655
0,snap impeachment,impeachment,NN,1,0.034482758620689655
0,pelosi,pelosi,NNP,6,0.20689655172413793
0,imminent declassify bombshell,bombshell,NNS,1,0.034482758620689655
0,global capitalism,capitalism,NN,1,0.034482758620689655
0,""" world government",government,NNP,1,0.034482758620689655
0,the corona crisis,crisis,NNP,1,0.034482758620689655
0,all republicans,republicans,NNPS,1,0.034482758620689655
0,conservative,conservative,NNS,4,0.06896551724137931
0,the ny times,times,NNP,1,0.034482758620689655
0,embattle governor cuomo,cuomo,NNP,1,0.034482758620689655
0,emergency powers,powers,NNPS,1,0.034482758620689655
0,legislative deal,deal,NNP,1,0.034482758620689655
0,elite keeping,keeping,NNP,1,0.034482758620689655
0,border open,open,NN,1,0.034482758620689655
0,more covid lockdowns,lockdowns,NNPS,1,0.034482758620689655
0,mo brooks,brooks,NNP,1,0.034482758620689655
0,china,china,NNP,24,0.4827586206896552
0,the tab for america,america,NNP,1,0.034482758620689655
0,financial coronavirus loss,loss,NNS,1,0.034482758620689655
0,kobach,kobach,NNP,1,0.034482758620689655
0,scare public,public,NNP,1,0.034482758620689655
0,steal election,election,NNP,1,0.034482758620689655
0,democrats,democrats,NNPS,7,0.1724137931034483
0,canadian whistleblower,whistleblower,NNP,1,0.034482758620689655
0,enslavement,enslavement,NNP,1,0.034482758620689655
0,2 month,month,NNS,1,0.034482758620689655
0,5 way,way,NNS,1,0.034482758620689655
0,your fellow human,human,NNP,1,0.034482758620689655
0,the coronavirus madness,madness,NN,1,0.034482758620689655
0,canada,canada,NNP,4,0.10344827586206896
0,bill gates ' vaccine program,program,NNP,1,0.034482758620689655
0,lobbying campaign,campaign,NN,1,0.034482758620689655
0,abe,abe,NNP,1,0.034482758620689655
0,office,office,NNP,2,0.06896551724137931
0,japan/,japan/,NNP,1,0.034482758620689655
0,ky governor,governor,NN,1,0.034482758620689655
0,some covid restrictions,restrictions,NNP,1,0.034482758620689655
0,2.5 million vaccines,vaccines,NNPS,1,0.034482758620689655
0,new ky law,law,NNP,1,0.034482758620689655
0,vaccine exemption,exemption,NNS,1,0.034482758620689655
0,no free country,country,NNP,1,0.034482758620689655
0,anti - lockdown protest,protest,NNS,3,0.10344827586206896
0,rage,rage,NN,2,0.06896551724137931
0,london,london,NNP,4,0.13793103448275862
0,dozens,dozens,NNPS,1,0.034482758620689655
0,dr. fauci ’s double standards,standards,NNPS,1,0.034482758620689655
0,hydroxychloroquine,hydroxychloroquine,NNP,7,0.20689655172413793
0,lung cancer,cancer,NNP,1,0.034482758620689655
0,force children,children,NNP,1,0.034482758620689655
0,masks,masks,NNPS,9,0.2413793103448276
0,thousand protest,protest,NN,1,0.034482758620689655
0,german covid-19 restriction,restriction,NNS,1,0.034482758620689655
0,bill gates,gates,NNP,11,0.3103448275862069
0,vaccine conspiracy theory,theory,NNS,2,0.06896551724137931
0,an account,account,NN,1,0.034482758620689655
0,nhs hospital treatment,treatment,NNP,1,0.034482758620689655
0,elderly,elderly,NNP,1,0.034482758620689655
0,the day,day,NNS,1,0.034482758620689655
0,maria bartiromo,bartiromo,NNP,1,0.034482758620689655
0,obama,obama,NNP,4,0.10344827586206896
0,the phone,phone,NNP,1,0.034482758620689655
0,thing,thing,NNS,2,0.06896551724137931
0,the scenes,scenes,NNPS,1,0.034482758620689655
0,communist china,china,NNP,3,0.10344827586206896
0,vaccine giant,giant,NNS,1,0.034482758620689655
0,pfizer,pfizer,NNP,4,0.10344827586206896
0,astrazeneca,astrazeneca,NNP,3,0.10344827586206896
0,glaxosmithkline,glaxosmithkline,NNP,1,0.034482758620689655
0,""" unrestricted warfare",warfare,NN,1,0.034482758620689655
0,the us military,military,NN,1,0.034482758620689655
0,north america,america,NNP,1,0.034482758620689655
0,dem congresswoman attack,attack,NNS,1,0.034482758620689655
0,prayer,prayer,NN,2,0.034482758620689655
0,f * * * a national day,day,NN,1,0.034482758620689655
0,msnbc,msnbc,NNP,1,0.034482758620689655
0,a ' global financial crisis,crisis,NNP,1,0.034482758620689655
0,a vaccine injured,injured,NNP,1,0.034482758620689655
0,israeli people`s committee report,report,NNP,1,0.034482758620689655
0,deaths,deaths,NNPS,1,0.034482758620689655
0,injuries,injuries,NNPS,1,0.034482758620689655
0,the pfizer experimental covid shot,shot,NNS,1,0.034482758620689655
0,blinken,blinken,NNP,1,0.034482758620689655
0,human rights,rights,NNPS,1,0.034482758620689655
0,intelligence report,report,NNP,1,0.034482758620689655
0,wuhan lab worker,worker,NNS,1,0.034482758620689655
0,november,november,NNP,2,0.06896551724137931
0,major tour operator,operator,NN,1,0.034482758620689655
0,book holiday,holiday,NNS,1,0.034482758620689655
0,the unvaccinated,unvaccinated,NNP,1,0.034482758620689655
0,the virus,virus,NNP,5,0.13793103448275862
0,mass destruction,destruction,NNP,1,0.034482758620689655
0,germany,germany,NNP,5,0.06896551724137931
0,covid rulebreakers,rulebreakers,NNPS,1,0.034482758620689655
0,refugee camps,camps,NNPS,1,0.034482758620689655
0,america,america,NNP,17,0.3448275862068966
0,plandemic,plandemic,NNP,2,0.06896551724137931
0,lockdown,lockdown,NNP,11,0.27586206896551724
0,no law,law,NNP,1,0.034482758620689655
0,no police,police,NNP,1,0.034482758620689655
0,no free speech,speech,NN,1,0.034482758620689655
0,twitter censor,censor,NNS,1,0.034482758620689655
0,his tweet,tweet,NN,1,0.034482758620689655
0,first time,time,NNP,2,0.06896551724137931
0,australia,australia,NNP,6,0.20689655172413793
0,new zealand,zealand,NNP,2,0.06896551724137931
0,the prize,prize,NN,1,0.034482758620689655
0,the most oppressive country,country,NNS,1,0.034482758620689655
0,regard,regard,NNS,1,0.034482758620689655
0,their response,response,NN,1,0.034482758620689655
0,war time conservatism,conservatism,NNP,1,0.034482758620689655
0,wednesday live,live,NN,1,0.034482758620689655
0,22 state,state,NNS,1,0.034482758620689655
0,johnson & johnson ’s abortion - taint covid vaccine,vaccine,NN,1,0.034482758620689655
0,wwiii,wwiii,NNP,1,0.034482758620689655
0,bioweapon,bioweapon,NNS,1,0.034482758620689655
0,benjamin fulford,fulford,NNP,4,0.034482758620689655
0,time,time,NN,3,0.10344827586206896
0,the history books,books,NNPS,1,0.034482758620689655
0,liberty,liberty,NNP,3,0.10344827586206896
0,humanity,humanity,NNP,4,0.13793103448275862
0,u.s. government,government,NN,1,0.034482758620689655
0,possibility,possibility,NN,1,0.034482758620689655
0,18 - month pandemic,pandemic,NN,1,0.034482758620689655
0,corporate,corporate,NNP,1,0.034482758620689655
0,karens,karens,NNP,1,0.034482758620689655
0,in force,force,NNP,1,0.034482758620689655
0,the government tyrant,tyrant,NNS,1,0.034482758620689655
0,business,business,NNS,2,0.06896551724137931
0,their unconstitutional act,act,NNS,1,0.034482758620689655
0,a vulnerable public,public,NN,1,0.034482758620689655
0,youtube,youtube,NNP,4,0.10344827586206896
0,president bolsonaro,bolsonaro,NNP,1,0.034482758620689655
0,cnn brazil,brazil,NNP,1,0.034482758620689655
0,video,video,NNS,24,0.3448275862068966
0,government ’s money monopoly,monopoly,NNP,1,0.034482758620689655
0,"the "" great reset",reset,NNP,1,0.034482758620689655
0,big story,story,NN,1,0.034482758620689655
0,please share,share,NNP,1,0.034482758620689655
0,pcr test,test,NN,4,0.10344827586206896
0,the ' virus case,case,NNS,1,0.034482758620689655
0,the new lockdown,lockdown,NNS,1,0.034482758620689655
0,genetic code,code,NNS,1,0.034482758620689655
0,every human,human,NN,1,0.034482758620689655
0,david icke,icke,NNP,2,0.06896551724137931
0,dr andrew kaufman,kaufman,NNP,1,0.034482758620689655
0,the astonishing hoax,hoax,NN,1,0.034482758620689655
0,human society,society,NN,1,0.034482758620689655
0,the bill gates travel guide,guide,NNP,1,0.034482758620689655
0,identification tattoos,tattoos,NNP,1,0.034482758620689655
0,mandatory vaccines,vaccines,NNPS,1,0.034482758620689655
0,robot covid police,police,NNP,1,0.034482758620689655
0,the data,data,NNP,1,0.034482758620689655
0,normal flu,flu,NNP,1,0.034482758620689655
0,covid-19,covid-19,NNS,49,0.6896551724137931
0,global food price,price,NNS,1,0.034482758620689655
0,famine threat,threat,NN,1,0.034482758620689655
0,an extreme idea,idea,NNP,1,0.034482758620689655
0,lockdowns,lockdowns,NNP,4,0.06896551724137931
0,bars,bars,NNP,1,0.034482758620689655
0,restaurants,restaurants,NNPS,1,0.034482758620689655
0,the next 4 - 6 month,month,NNS,1,0.034482758620689655
0,report,report,NN,7,0.13793103448275862
0,south korean news,news,NNP,1,0.034482758620689655
0,new speculation,speculation,NN,1,0.034482758620689655
0,chinese scientists,scientists,NNPS,1,0.034482758620689655
0,wuhan center,center,NNP,1,0.034482758620689655
0,disease control,control,NNP,1,0.034482758620689655
0,fish market,market,NN,1,0.034482758620689655
0,tucker carlson,carlson,NNP,3,0.10344827586206896
0,dr. fauci,fauci,NNP,4,0.10344827586206896
0,a ' fraud,fraud,NN,1,0.034482758620689655
0,protest,protest,NNS,3,0.10344827586206896
0,global agenda,agenda,NNP,1,0.034482758620689655
0,his war,war,NN,1,0.034482758620689655
0,life,life,NN,3,0.10344827586206896
0,three easy steps,steps,NNPS,1,0.034482758620689655
0,dr. robert malone,malone,NNP,1,0.034482758620689655
0,inventor,inventor,NNP,1,0.034482758620689655
0,vaccine,vaccine,NNP,10,0.2413793103448276
0,mrna,mrna,NNP,1,0.034482758620689655
0,government,government,NN,3,0.10344827586206896
0,spinning,spinning,NN,2,0.06896551724137931
0,the truth,truth,NNP,6,0.1724137931034483
0,madrid,madrid,NNP,1,0.034482758620689655
0,""" false pandemic",pandemic,NNP,1,0.034482758620689655
0,coronavirus treatment,treatment,NNP,1,0.034482758620689655
0,new york doctor vladimir zelenko,zelenko,NNP,1,0.034482758620689655
0,100 % success rate,rate,NNP,1,0.034482758620689655
0,350 patient,patient,NNS,1,0.034482758620689655
0,zinc,zinc,NN,3,0.10344827586206896
0,prison labor,labor,NN,1,0.034482758620689655
0,"100,000 gallon",gallon,NNS,1,0.034482758620689655
0,hand sanitizer,sanitizer,NN,1,0.034482758620689655
0,ny,ny,NNP,2,0.06896551724137931
0,people,people,NNS,17,0.41379310344827586
0,abc ’s jon karl,karl,NNP,1,0.034482758620689655
0,trump right,right,NN,1,0.034482758620689655
0,covid origin,origin,NNS,2,0.06896551724137931
0,some thing,thing,NNS,1,0.034482758620689655
0,donald trump,trump,NNP,1,0.034482758620689655
0,pro - migrant protest,protest,NN,1,0.034482758620689655
0,nypd,nypd,NNP,2,0.034482758620689655
0,drone belonging,belonging,NNP,2,0.034482758620689655
0,freelance photojournalist,photojournalist,NN,2,0.034482758620689655
0,nyc ’s mass burials,burials,NNPS,2,0.034482758620689655
0,cdc data,data,NNP,1,0.034482758620689655
0,many people,people,NNS,1,0.034482758620689655
0,leftist,leftist,NNS,2,0.06896551724137931
0,culture,culture,NN,1,0.034482758620689655
0,their idea,idea,NNS,1,0.034482758620689655
0,only 8 %,%,NN,1,0.034482758620689655
0,the nation,nation,NN,4,0.10344827586206896
0,mayfly madness,madness,NN,1,0.034482758620689655
0,this massive swarm,swarm,NNP,1,0.034482758620689655
0,mayflies,mayflies,NNPS,1,0.034482758620689655
0,nws weather radar,radar,NNP,1,0.034482758620689655
0,town,town,NNS,1,0.034482758620689655
0,the mississippi river,river,NNP,1,0.034482758620689655
0,heading,heading,NNP,1,0.034482758620689655
0,the twin cities,cities,NNPS,1,0.034482758620689655
0,play,play,NN,1,0.034482758620689655
0,gov. desantis,desantis,NNP,1,0.034482758620689655
0,400 facial recognition gates,gates,NNP,1,0.034482758620689655
0,a single airport,airport,NNP,1,0.034482758620689655
0,the terrifying future,future,NNP,1,0.034482758620689655
0,air travel,travel,NNP,1,0.034482758620689655
0,un covid hoax,hoax,NNP,1,0.034482758620689655
0,your child,child,NNS,1,0.034482758620689655
0,mainstream media,media,NNP,1,0.034482758620689655
0,end,end,NN,3,0.10344827586206896
0,dollar imminent,imminent,NNP,1,0.034482758620689655
0,gunshot victims count,count,NNP,1,0.034482758620689655
0,coronavirus deaths,deaths,NNPS,1,0.034482758620689655
0,washington state,state,NNP,1,0.034482758620689655
0,america ’s borders,borders,NNP,1,0.034482758620689655
0,middle,middle,NNP,1,0.034482758620689655
0,global pandemic,pandemic,NNP,1,0.034482758620689655
0,bioweaponized covid vaccines,vaccines,NNPS,1,0.034482758620689655
0,trump planning return,return,NN,1,0.034482758620689655
0,' big ' new social network,network,NN,1,0.034482758620689655
0,spokesman,spokesman,NN,1,0.034482758620689655
0,mass murder,murder,NN,1,0.034482758620689655
0,"3,486 death",death,NNS,1,0.034482758620689655
0,the u.s.,u.s.,NNP,2,0.06896551724137931
0,covid injections,injections,NNPS,1,0.034482758620689655
0,4 month,month,NNS,1,0.034482758620689655
0,more vaccine death,death,NNS,1,0.034482758620689655
0,the past 15 year,year,NNS,1,0.034482758620689655
0,florida governor,governor,NNP,1,0.034482758620689655
0,breaking ' bs covid restrictions,restrictions,NNPS,1,0.034482758620689655
0,covid case,case,NNS,1,0.034482758620689655
0,lock - down states,states,NNP,1,0.034482758620689655
0,a patriotic responsibility,responsibility,NNP,1,0.034482758620689655
0,god ’s sake,sake,NN,1,0.034482758620689655
0,philip giraldi,giraldi,NNP,1,0.034482758620689655
0,america ’s recessional,recessional,NN,1,0.034482758620689655
0,the troops home,home,NNP,1,0.034482758620689655
0,germany ’s ministry,ministry,NNP,1,0.034482758620689655
0,the interior,interior,NNP,1,0.034482758620689655
0,scientists,scientists,NNPS,1,0.034482758620689655
0,""" tough corona measures",measures,NNPS,1,0.034482758620689655
0,the chinese regime,regime,NNP,1,0.034482758620689655
0,sun tzu,tzu,NNP,1,0.034482758620689655
0,the art,art,NNP,1,0.034482758620689655
0,war,war,NNP,1,0.034482758620689655
0,rendezvous,rendezvous,NNP,1,0.034482758620689655
0,/ destiny,destiny,NNS,1,0.034482758620689655
0,pipe,pipe,NNS,1,0.034482758620689655
0,cdc,cdc,NNP,15,0.3103448275862069
0,covid vaccines,vaccines,NNPS,2,0.06896551724137931
0,48 hour,hour,NNS,1,0.034482758620689655
0,vaccination,vaccination,NNP,2,0.06896551724137931
0,offense,offense,NNP,1,0.034482758620689655
0,medical journal,journal,NNP,2,0.06896551724137931
0,claim,claim,NNS,1,0.034482758620689655
0,"any "" protection",protection,NNP,1,0.034482758620689655
0,""" common sense",sense,NN,1,0.034482758620689655
0,unrestricted bioweapon,bioweapon,NN,1,0.034482758620689655
0,nathan buckley,buckley,NNP,1,0.034482758620689655
0,a victorian law firm,firm,NN,1,0.034482758620689655
0,premier dan andrews,andrews,NNP,1,0.034482758620689655
0,total tyranny,tyranny,NN,1,0.034482758620689655
0,the government ’s new precrime program,program,NNP,1,0.034482758620689655
0,the pcr test,test,NN,3,0.10344827586206896
0,anybody,anybody,NN,1,0.034482758620689655
0,the inventor,inventor,NN,1,0.034482758620689655
0,new york,york,NNP,7,0.1724137931034483
0,wealthy resident flee,flee,NNP,2,0.06896551724137931
0,drove,drove,NNS,2,0.06896551724137931
0,the city,city,NNP,4,0.13793103448275862
0,a hellhole,hellhole,NNP,2,0.06896551724137931
0,former police officer mark sexton,sexton,NNP,1,0.034482758620689655
0,the government,government,NN,5,0.1724137931034483
0,murder,murder,NN,2,0.06896551724137931
0,crime,crime,NNS,1,0.034482758620689655
0,fake ' vaccine,vaccine,NNS,1,0.034482758620689655
0,cancer - cause agent,agent,NN,1,0.034482758620689655
0,nanotechnology,nanotechnology,NN,1,0.034482758620689655
0,a video,video,NN,1,0.034482758620689655
0,sexton,sexton,NNP,1,0.034482758620689655
0,his report,report,NN,1,0.034482758620689655
0,police,police,NNS,7,0.1724137931034483
0,the yellow card reporting scheme,scheme,NN,1,0.034482758620689655
0,only between 1 %,%,NN,1,0.034482758620689655
0,10 %,%,NN,1,0.034482758620689655
0,vaccine consequence,consequence,NNS,1,0.034482758620689655
0,brazilian official,official,NN,1,0.034482758620689655
0,the julian assange,assange,NNP,1,0.034482758620689655
0,pardon,pardon,NNP,1,0.034482758620689655
0,another bombshell,bombshell,NNP,1,0.034482758620689655
0,a 3rd study,study,NNP,1,0.034482758620689655
0,antibody,antibody,NNS,2,0.06896551724137931
0,sammy sosa,sosa,NNP,1,0.034482758620689655
0,home run,run,NNP,1,0.034482758620689655
0,old glory,glory,NNP,1,0.034482758620689655
0,two national anthems,anthems,NNPS,1,0.034482758620689655
0,voter,voter,NNS,2,0.06896551724137931
0,virus briefing,briefing,NNS,1,0.034482758620689655
0,bias,bias,NN,1,0.034482758620689655
0,disrespect,disrespect,NN,1,0.034482758620689655
0,medium,medium,NNS,1,0.034482758620689655
0,india variant,variant,NNP,1,0.034482758620689655
0,boris johnson,johnson,NNP,1,0.034482758620689655
0,plan,plan,NNS,1,0.034482758620689655
0,britain,britain,NNP,3,0.06896551724137931
0,his spineless idiocy,idiocy,NN,1,0.034482758620689655
0,keir starmer,starmer,NNP,1,0.034482758620689655
0,"a "" prison",prison,NN,1,0.034482758620689655
0,beijing,beijing,NNP,3,0.10344827586206896
0,security,security,NN,1,0.034482758620689655
0,centennial celebration,celebration,NN,1,0.034482758620689655
0,erdogan,erdogan,NNP,1,0.034482758620689655
0,turkey,turkey,NNP,2,0.06896551724137931
0,harassment,harassment,NNP,1,0.034482758620689655
0,syria,syria,NNP,1,0.034482758620689655
0,citizens,citizens,NNPS,2,0.06896551724137931
0,threat,threat,NNS,2,0.06896551724137931
0,arrest,arrest,NN,2,0.06896551724137931
0,mask order,order,NN,1,0.034482758620689655
0,home,home,NNP,4,0.13793103448275862
0,rise,rise,NN,1,0.034482758620689655
0,coronavirus lockdowns,lockdowns,NNP,1,0.034482758620689655
0,health ranger update,update,NN,1,0.034482758620689655
0,a government - engineer food collapse,collapse,NN,1,0.034482758620689655
0,citizen,citizen,NNS,1,0.034482758620689655
0,""" extreme preparedness",preparedness,NN,1,0.034482758620689655
0,vaccine compliance,compliance,NN,1,0.034482758620689655
0,chips,chips,NNP,1,0.034482758620689655
0,kentucky pastor,pastor,NNP,1,0.034482758620689655
0,his dreams,dreams,NNPS,1,0.034482758620689655
0,uk police force,force,NNP,1,0.034482758620689655
0,counter - protest,protest,NN,1,0.034482758620689655
0,black life,life,NNS,2,0.06896551724137931
0,cop,cop,NNS,3,0.10344827586206896
0,social distancing,distancing,NNP,6,0.1724137931034483
0,water guns,guns,NNPS,1,0.034482758620689655
0,vaccine skeptic,skeptic,NNS,1,0.034482758620689655
0,' extremist,extremist,NNS,1,0.034482758620689655
0,big pharma,pharma,NNP,3,0.06896551724137931
0,a national security threat,threat,NN,1,0.034482758620689655
0,outrageous video,video,NN,1,0.034482758620689655
0,airline passenger,passenger,NNP,1,0.034482758620689655
0,veteran,veteran,NN,1,0.034482758620689655
0,afghanistan,afghanistan,NNP,1,0.034482758620689655
0,mask dispute,dispute,NNP,1,0.034482758620689655
0,vaccine bombshell,bombshell,NNP,1,0.034482758620689655
0,fda document,document,NNS,1,0.034482758620689655
0,possible adverse outcomes,outcomes,NNPS,1,0.034482758620689655
0,benjamin netanyahu,netanyahu,NNP,2,0.06896551724137931
0,microchipping kids,kids,NNP,1,0.034482758620689655
0,expert,expert,NNS,4,0.13793103448275862
0,india,india,NNP,1,0.034482758620689655
0,the cdc,cdc,NNP,2,0.06896551724137931
0,tape measure,measure,NN,1,0.034482758620689655
0,frontline doctor,doctor,NNS,1,0.034482758620689655
0,a bunch,bunch,NN,1,0.034482758620689655
0,senior nhs board member,member,NNP,1,0.034482758620689655
0,the genocide,genocide,NN,1,0.034482758620689655
0,our child,child,NNS,1,0.034482758620689655
0,fake news,news,NNP,1,0.034482758620689655
0,rand paul,paul,NNP,1,0.034482758620689655
0,infected senate,senate,NNP,1,0.034482758620689655
0,register nurse,nurse,NNP,1,0.034482758620689655
0,nyc hospital,hospital,NNP,2,0.06896551724137931
0,patient,patient,NNS,4,0.13793103448275862
0,a horror movie,movie,NNP,1,0.034482758620689655
0,the year,year,NNP,1,0.034482758620689655
0,the tree,tree,NNP,1,0.034482758620689655
0,jacob blake brawling,brawling,NNP,1,0.034482758620689655
0,shooting,shooting,NN,1,0.034482758620689655
0,congressional candidate mike detmer,detmer,NNP,1,0.034482758620689655
0,lockdown protest,protest,NNS,1,0.034482758620689655
0,future,future,NN,1,0.034482758620689655
0,cornell university,university,NNP,1,0.034482758620689655
0,coronavirus jab,jab,NN,1,0.034482758620689655
0,student,student,NNS,3,0.06896551724137931
0,staff,staff,NN,1,0.034482758620689655
0,sweden,sweden,NNP,6,0.20689655172413793
0,no lockdown,lockdown,NNP,3,0.10344827586206896
0,covid cases,cases,NNPS,2,0.06896551724137931
0,a trickle,trickle,NN,2,0.06896551724137931
0,the covid-19 pandemic,pandemic,NNP,1,0.034482758620689655
0,the global elite ’s campaign,campaign,NN,1,0.034482758620689655
0,scientist,scientist,NNS,8,0.20689655172413793
0,the coronavirus,coronavirus,NNP,5,0.1724137931034483
0,postulate,postulate,NNS,1,0.034482758620689655
0,rothbard ’s defense,defense,NNP,1,0.034482758620689655
0,religion,religion,NNP,4,0.13793103448275862
0,the covid state,state,NNP,1,0.034482758620689655
0,his dog,dog,NNP,2,0.06896551724137931
0,a drone,drone,NNP,1,0.034482758620689655
0,researcher,researcher,NNS,3,0.06896551724137931
0,liquid metal,metal,NNP,1,0.034482758620689655
0,drug - resistant superbugs,superbugs,NNPS,1,0.034482758620689655
0,anthony fauci,fauci,NNP,2,0.06896551724137931
0,his narrow field,field,NNP,1,0.034482758620689655
0,expertise,expertise,NN,1,0.034482758620689655
0,listing corporations,corporations,NNPS,1,0.034482758620689655
0,lord gates,gates,NNP,1,0.034482758620689655
0,religious leader,leader,NNS,1,0.034482758620689655
0,their parishioner,parishioner,NNS,1,0.034482758620689655
0,mp test cola,cola,NNP,1,0.034482758620689655
0,parliament,parliament,NNP,1,0.034482758620689655
0,the result,result,NNS,1,0.034482758620689655
0,newsweek,newsweek,NNP,1,0.034482758620689655
0,coronavirus lab,lab,NN,1,0.034482758620689655
0,insiders,insiders,NNP,1,0.034482758620689655
0,denial mode,mode,NNP,1,0.034482758620689655
0,your code,code,NNP,1,0.034482758620689655
0,wuhan,wuhan,NNP,2,0.06896551724137931
0,' anti - virus patrols,patrols,NNPS,1,0.034482758620689655
0,zero school children,children,NNPS,1,0.034482758620689655
0,the ' first wave,wave,NNP,1,0.034482758620689655
0,school,school,NNS,5,0.1724137931034483
0,– lead academic quits,quits,NNP,1,0.034482758620689655
0,intimidation,intimidation,NNP,1,0.034482758620689655
0,threats,threats,NNPS,1,0.034482758620689655
0,his finding,finding,NNS,1,0.034482758620689655
0,our master,master,NNS,1,0.034482758620689655
0,hell,hell,NN,1,0.034482758620689655
0,trump vow,vow,NNS,2,0.06896551724137931
0,obama admin ’s funding,funding,NN,2,0.06896551724137931
0,wuhan coronavirus lab,lab,NNP,2,0.06896551724137931
0,little know fact,fact,NNS,1,0.034482758620689655
0,death rate,rate,NNS,1,0.034482758620689655
0,govt,govt,NNP,1,0.034482758620689655
0,pretext,pretext,NN,1,0.034482758620689655
0,church,church,NN,3,0.06896551724137931
0,june 15th,15th,NN,1,0.034482758620689655
0,"leaderless , bankrupt america",america,NNP,1,0.034482758620689655
0,throes,throes,NNP,1,0.034482758620689655
0,chaos,chaos,NNP,4,0.13793103448275862
0,revolution,revolution,NNP,1,0.034482758620689655
0,soft,soft,NNP,1,0.034482758620689655
0,hard fascism,fascism,NN,1,0.034482758620689655
0,your house,house,NN,1,0.034482758620689655
0,environmental working group,group,NNP,1,0.034482758620689655
0,tips,tips,NNP,1,0.034482758620689655
0,safe wireless use,use,NNP,1,0.034482758620689655
0,kid,kid,NNS,4,0.10344827586206896
0,exposure,exposure,NN,1,0.034482758620689655
0,twenty countries,countries,NNPS,1,0.034482758620689655
0,injections,injections,NNPS,1,0.034482758620689655
0,the chicom and democratic party coronavirus bioweapon attack,attack,NNP,1,0.034482758620689655
